content,year,prediction
托老所见闻王素清第版要闻专栏托老所见闻王素清月日天上下着小雨雪北京市朝阳区三里屯南楼东居委会托老所的小院里人来人往进进出出好不热闹上午点北京三里屯个体分会及工商所的几位师傅们冒着小雪赶到这里为托老所及本地区的群众上门服务多平方米的活动室里个体分会的几位年青人为老人们表演着节目居委会的几位大妈穿上花毛衣扭起了秧歌相声快板独唱舞蹈等节目逗得老人们不住地开怀大笑岁的刘东波说我们个体户能为老人们献上我们的一技之长也等于我们对社会做了点贡献另外一间房子里按摩裁剪理发修鞋配钥匙修车修电器等七八项服务正在进行着近两个小时的服务义务理发个修半导体台修鞋双配钥匙把裁剪衣服件修车辆三里屯个体分会的单矞源副会长及工商所王晓明所长说尊老敬老是我们的传统美德我们就是想通过我们的行动带动全地区的社会风气居委会书记苏文成说感谢个体分会的几位师傅给老人们带来了温暖送来了方便我们准备同分会达成协议把这一为老人服务活动长期开展下去通过这一小小的活动使各个阶层的群众都能树立尊老携幼的思想据了解这个托老所是三里屯南楼东居委会在民政局社会福利处及三里屯办事处等单位的积极支持帮助下于年月开办起来的现有位老人位服务员这些老人大多是七八十岁有的无儿无女有的是儿女不在身边居委会把这些老人集中在一起不仅吃住有人管还开办按摩室为每位老人专设病历卡定期为老人按摩并把他们的情况及时与其子女或单位联系基于一些老人白天在家无人照顾他们又开办了老饭桌老人白天可以在这里就餐三里屯房管所的同志经常为老人们义务理发附近中小学校的学生也时常为爷爷奶奶们表演节目打扫卫生社会各界的关心使老人们充分感受到了社会主义大家庭的温暖,1991,0
爱林造林护林莫斯科植树造林见闻周象光第版国际专栏世界林业爱林造林护林莫斯科植树造林见闻本报记者周象光莫斯科市的绿化在世界大都市中是名列前茅的市中心有许多街心花园广场和林荫大道四周则是大块的绿地市中心人均占有绿地四平方米郊区高达四十五平方米全市人均占有绿地十七点三平方米莫斯科市希望不久的将来人均绿地达到二十四平方米因此每到四月植树季节市政府都统一计划并提供树苗由全市三十三个区政府分别组织当地的机关团体企业学校和居民利用公休日植树造林去年四月全市共栽种各种树苗三十余万株为保护市区生态环境两年前成立了市环保委员会去年又在这个委员会之下设立了土地与植物动物保护处对全市的绿地和林木进行保护处长皮缅诺娃对记者说莫斯科市民中有一大批爱林护林积极分子同我们保持着密切的联系他们发现有破坏林木的现象就打电话通知我们去年一年光是群众来信就接到三百多封环保意识的增强也影响到人们的风俗习惯过去每逢新年家家户户都要有一棵圣诞枞树像莫斯科这样人口稠密大城市砍伐数量相当惊人克里姆林宫的代表大会堂和儿童世界大百货商店以前每到新年都要装饰一棵巨大的天然枞树但从去年起这两个地方已改用人造枞树新年前夕莫斯科的许多商店开设专门柜台出售人造枞树人造枞树可以长期保存反复使用据说仅此一举不亚于一次植树活动在爱林护林方面值得一提的是群众自发建立的生态保护组织其中最突出的是年轻的科学史学者马林尼切夫领导的家庭和睦协会这个协会由六户人家组成家长中有工人学者工程师和家庭妇女协会的宗旨是把植树护林与教育后代相结合通过全家在林中的生活与劳动培养孩子们爱护林木和环境的美德起初他们商请森林公园拨出三公顷苗圃给他们义务护理取得一些经验后于一九八八年同郊外林场签订了为期五年的合同林场每年向协会提供约十五公顷的林地他们在林间空地建起营地每年五至九月住在营地白天乘车进城上班上学傍晚和公休日从事多种多样的护林劳动一九八八年至今他们已先后护林近五十公顷取得明显成效本报莫斯科三月七日电附图片世界各国重视使用化肥促进林木生长图为森林之国挪威用飞机向森林撒化肥,1991,0
嫁姑娘成万元户娶新娘成贫困户群众要求刹住索要彩礼风任奎巴棒第版读者来信专栏调查与思考嫁姑娘成万元户娶新娘成贫困户群众要求刹住索要彩礼风目前边远农牧区借婚姻索要彩礼的现象较为普遍牧民娶一个媳妇要过十大关彩礼钱需上万元我县石仁子乡牧业村哈萨克族一牧工的儿子从订婚到结婚用了年时间凑够了万多元送给女方其中为过送花头巾这一关就给女方及其亲属共家送各种布料多米价值约元按照哈萨克族的传统习惯本来只给姑娘送一撮鹰毛和米花布即可此外还送了元现金匹马一峰骆驼只羊条花毯由于借债送彩礼他家成为村里的贫困户结婚仅一年的儿子儿媳由于经济拮据也于去年月离婚双方家长为此愁上加愁我们在调查中发现这种情况在我县个乡镇不同程度地存在着一些嫁姑娘的人家互相攀比明取暗索层层加码使男方苦不堪言农牧民对这种嫁姑娘的成了万元户娶媳妇的成了贫困户的状况极为不满普遍要求刹住索要彩礼风新疆哈密巴里坤哈萨克自治县任奎巴棒,1991,1
民族宫里的抢答赛袁建达赵辉年第版要闻专栏新闻特写民族宫里的抢答赛袁建达赵辉年时间年月日上午地点北京民族文化宫女主持人什么叫民族平等马克思主义对此作何解释国家民委机关代表队代表胸有成竹这是马克思主义解决民族问题的一个基本原则民族不分大小一律平等反对民族压迫和民族歧视女主持人高兴地完全正确加分男主持人请准确说出我国少数民族的三大史诗民族出版社代表队代表流畅地藏族的格萨尔王传柯尔克孜的玛纳斯蒙古族的江格尔男主持人满意地正确加分这不是电影电视中的镜头而是由国家民委直属机关党委和团委联合组织的民族知识竞赛活动的一个片断赛场上国家民委直属机关的个代表队争先恐后地回答主持人的提问赛场下几百名民委系统的职工交头接耳时而为代表的正确回答鼓掌时而为代表答错题而惋惜国家民委副主任伍精华卓加陈欣和团中央书记处书记洛桑也不停地为代表们鼓掌打气赛场东侧的屏幕上映出一段少数民族姑娘跳舞的录像片断主持人问这是什么民族的什么舞一位代表回答这是景颇族舞蹈随即一位女青年从观众席里站起来纠正这是苗族的板凳舞回答正确发给她奖品那位女青年开心地笑了,1991,0
夏衍文学创作生涯六十年展览开幕丛亚平第版要闻专栏夏衍文学创作生涯六十年展览开幕据新华社北京三月二十六日电记者丛亚平许多人踏着绵绵春雪前往北京图书馆观看今天开幕的夏衍文学创作生涯六十年展览这个展览搜集了夏衍同志生平照片二百多幅以及他早期出版的各种剧本小说杂文集译著的原版以详尽的资料系统介绍了他坎坷不平的一生及奋斗历程与这个展览同时举行的夏衍文学创作生涯六十年电影周从三月二十六日至三十一日在北京图新文化艺术电影院上映由夏衍编剧的电影恋爱之道风云儿女压岁钱桃李劫祝福林家铺子烈火中永生等十部代表作,1991,0
新生的纳米比亚在前进李景卫第版国际专栏纳米比亚通讯新生的纳米比亚在前进本报记者李景卫今年月日是纳米比亚独立一周年纪念日一年前从长期殖民统治下获得新生的纳米比亚共和国处于百废待举百业待兴的局面然而在努乔马总统领导下纳米比亚政府和人民在巩固独立维护国内和平与稳定发展本国经济和争取国际社会支持等方面都取得了显著的成就纳米比亚是一个多种族多党派的国家由于长期殖民统治不同种族党派之间矛盾甚多积怨很深为使各种族各党派在建设自己国家的事业中共同努力团结合作纳米比亚新政府从执政那天起就积极奉行民族和解政策根哥布总理明确宣布年月日独立前的各种族各党派之间的任何积怨都应成为过去政府只追究那些独立后出现的违宪问题政府在许多重大问题上都与各方代表真诚协商和合作为纳米比亚创造了一个有利于政体建设和经济发展的和平稳定环境一年的实践证明纳米比亚实行的民族和解政策是非常正确和成功的由于长期的殖民统治纳米比亚的经济结构严重畸形发展很不平衡除部分矿业畜牧业和渔业外其他方面如农业几乎仍处于落后的原始状态粮食蔬菜和日常生活用品都要从南非进口仅进口粮食每年就要花亿兰特约合万美元这种不合理的经济结构导致经济不能全面增长失业问题严重为改变这一状况新政府一成立就决定增加农业投资大力发展农业生产以实现粮食自给为使经济全面稳步地过渡纳米比亚独立时就宣布实行混合经济允许国营合资和私人经济并存一年来政府还引进了亿多美元外资已有数百家外国公司企业注册登记准备在纳米比亚办企业建工厂为发展渔业生产保护渔业资源政府规定海里以内为渔业保护区并制定措施防止非法捕捞这些政策和措施促进了各行各业的发展也缓解了失业问题教育问题是纳米比亚面临的一个极其严重的问题种族统治剥夺了绝大多数黑人子女受教育的权利独立后政府对教育非常重视把它列为首要任务之一采取了改革教育制度建立新的教育体制等措施努乔马总统说现在无论是白人黑人或有色人的子女都能平等地得到受教育的权利这本身就是巨大的成就纳米比亚独立后积极开展外交活动在独立的头一年里纳米比亚与世界多个国家建立了外交关系并加入了联合国非洲统一组织不结盟运动和英联邦等组织纳米比亚对国际事务的积极参与和在外交上获得的巨大成就提高了它在国际大家庭中的地位一年来纳米比亚取得的成就是巨大的尽管目前还存在资金不足人才缺乏等问题但可以相信纳米比亚人民通过同心协力艰苦奋斗可以逐步解决这些问题实现国家的繁荣与昌盛本报温得和克月日电附图片图为纳米比亚首都温得和克一角,1991,1
我国石油集体企业发展快才英华第版经济专栏我国石油集体企业发展快本报讯目前我国石油集体经济各类厂点已发展到七千七百个生产经营总值达二十七点七亿元安置了二十三点三万家属子女的劳动就业为减轻国家对石油工业的负担促进生产安定队伍做出了贡献才英华,1991,0
伸张正义记哈尔滨市评选勇敢市民活动吕晓琦何虹第版政治法律社会专栏伸张正义记哈尔滨市评选勇敢市民活动吕晓琦何虹一九九一年新春五千份调查问卷汇集到哈尔滨市有关部门如果遇到歹徒进行犯罪活动时你能挺身而出见义勇为吗百分之七十一的群众的回答是能这样的回答令人振奋群众在填写问卷的时候心中当然不会忘记前些年屡屡发生的那些令人忧虑的现象犯罪分子在光天化日之下为非作歹恣意横行周围的人或木然而视或避之不及而今不同了局面何以改观哈尔滨市委的一位负责同志说评选勇敢市民活动作出了贡献评选勇敢市民活动是一九九年哈尔滨市一件相当红火的新鲜事它作为全市社会治安综合治理的一项重要活动在全市几乎家喻户晓评选的条件是一见义勇为敢于同罪犯作面对面的斗争二及时举报重大犯罪线索三在城市突发灾害和事故中敢于挺身而出保护人民生命和国家财产四克尽职守保一方长年无案件无火灾五努力化解人民内部矛盾改造帮教失足者富有成效这项活动和这些条件一经在当地报纸上公布全市人民中竟激起了料想不到的强烈反响党政工青妇等部门纷纷号召群众从我做起从现在做起为树正气除邪恶作贡献争当勇敢市民中小学生们也响亮地喊出学雷锋学赖宁争当勇敢小市民的口号在过去的一年里哈尔滨市邮政局保卫干部夏文忠一身虎胆先后抓获杀人犯一名流氓歹徒二十八名部队师级离休干部李庆山赵奎范范宣彩志愿出任闹市地区治安联防指挥个体户褚凤山主动停了生意当了农贸市场的联防队员出租汽车司机夏德全与抢劫汽车的歹徒拚死搏斗最后带伤将其抓获女青年刘芝华斗志斗勇终使入室歹徒落入法网身患残疾的翟松田临危不惧夺下两名杀人犯的尖刀去年六月二十七日上午青年复员军人王昕在住宅楼道中突遇行窃后逃窜的歹徒他面对威逼的枪口紧追不舍身负重伤后仍大喊抓歹徒长街上闻声而至的市民和两名干警前后围追堵截周围群众人人喊打终将歹徒当场击毙据统计评选勇敢市民活动开展一年间全市共评出六十名勇敢市民其中十名被评为勇敢市民标兵,1991,0
远安十万妇女多栽树少生娃刘友华施勇峰第版政治法律社会专栏远安十万妇女多栽树少生娃据新华社电通讯员刘友华记者施勇峰湖北省远安县万妇女多栽树少生娃科技兴农学文化促进了全县经济发展湖北省个山区县之一的远安县现有个由妇女组成的林业小组她们广泛开展植树造林活动并且植节日树姑嫂树生日树等近年来她们植树万亩共万株为全县消灭荒山作出贡献这个县的广大农村妇女还自觉执行计划生育政策从年至年月底全县计划生育率达,1991,0
社会进步的体现妇女解放的象征我国涌现多位女市长女市长座谈会在杭州举行高海浩第版要闻专栏社会进步的体现妇女解放的象征我国涌现多位女市长女市长座谈会在杭州举行本报杭州月日电记者高海浩报道月日来自全国各地的位女市长会聚西子湖畔座谈交流妇女从政的酸甜苦辣和经验体会据了解目前在全国个城市中涌现了多位女市长和副市长全国女市长座谈会是全国市长研究班和全国妇联组织部发起的与此同时全国女市长联谊会也宣告成立这是新中国妇女界的一大盛事全国人大常委会副委员长陈慕华政协副主席康克清以及曾志等题词致信向大会表示祝贺妇女参政议政是社会主义社会进步和妇女解放的象征全国妇联书记处书记康玲在座谈会上说目前全国各级各类女干部已达万人占干部总数的比年增加了倍党的十一届三中全会以来女市长的不断涌现成为新中国妇女解放的重要标志据会议组织者介绍女市长们年龄大多在岁至岁之间大多是在前几年机构改革中从技术干部岗位上选拔起来的绝大多数有基层锻炼的经验大专以上文化程度的约占首次全国女市长座谈会在杭州举行是因为在杭州市政府现有位妇女担任副市长人们还注意到繁忙的市政工作并没有使这些女市长们失去女性的风采不少女市长的穿着打扮颇有时代气息在这次座谈会上位女市长还带来了她们的从政体会和论文附图片首届全国女市长座谈会在杭州举行位女市长就妇女参政议政问题进行探讨这是会议发起人岁的广西壮族自治区玉林市副市长张英右一同与会代表在一起新华社记者蔡志培摄传真照片,1991,0
年前摔伤手术后昏睡南京一植物人开口说话张文峰何光宗第版教育科技文化专栏年前摔伤手术后昏睡南京一植物人开口说话张文峰何光宗王美英复活了一个惊人的喜讯迅速在扬子石化公司两万职工中传开提起王美英这位当年南京市三八红旗手建设扬子乙烯重点工程的标兵人们不禁黯然神伤年月日时担任扬子热电厂锅炉运行班长的王美英在处理设备故障时不慎从两米多高的扶梯上栽下造成脑干损伤矢状窦破裂等症经南京工人医院脑外科主任戴基础进行颅内手术后又由扬子医院转入南京铁道医学院附属医院治疗两年多来一直昏迷不醒靠特级护理维持成为丧失了条件反射的植物人去年月日一直在王美英身边护理的丈夫海长喜试着给她喂饭她竟然咽了一些老海随口问道你还吃不吃她竟答吃不过音细如蚊老海有些惊讶又试探问道我伺候你快年了你能不能叫我一声她应声而道海长喜声音虽细却很分明老海涕流以告医生主治医生杨天明不敢相信说王美英能说话真是放卫星了老海说不信你自己去看全科医生护士一起拥进病房一护士举梳美英立刻做答众人惊喜地欢呼起来到今年月日王美英已进一步恢复记忆见到前来看望她的已经参加工作的个女儿失声痛哭月日笔者随车间领导来病房采访王美英见其面色红润微胖声音依然微弱笔者握住其手时已明显感觉她在用力脑外科主任李耀华问她好了以后怎么办她答上班还要当班长有小护士戏称老海找对象去了王美英立刻哭了护士长对笔者说在恢复说话前两个月左右王美英已有思维活动有一次看电视剧杨乃武与小白菜时她哭了李耀华主任告诉笔者王美英能恢复记忆和语言是个奇迹这可能是医院精心治疗护理和患者亲属单位关怀各方配合的结果当然最主要的是靠她本人身体康复能力但下肢能否恢复还没有把握,1991,0
国际友人丛书总序黄华第版国际专栏国际友人丛书总序黄华在我国首都和地方一些中外文出版社的共同倡议下国际友人丛书即将陆续出版问世这是我国出版界为更多地介绍国际友人而做出的尝试也是很有意义的一次创举对此我表示衷心的祝贺翻开中国近代史在各个时期里都有大批国际友人支持中国人民的正义进步事业他们有的不顾个人安危直接投身于中国人民的革命洪流有的冒着危险积极支持或参加中国人民抗击外国侵略者的英勇斗争有的渴求真理公正地介绍中国实况赢得了国际上对中国人民的同情和支援有的呕心沥血忘我无私把一生最宝贵的年华献给中国人民新中国成立以来又有大批友人为中国的四化建设和改革开放而勤奋工作奉献才智他们中的许多人为中国革命和建设做出了重大贡献有的甚至光荣地献出了自己的生命他们像灿烂的群星在中国人民的解放事业中闪烁着永恒的耀眼的光辉他们是各国伟大人民的优秀儿女和卓越代表虽然在国籍肤色语言专业上各不相同也各因不同处境而与我们的看法不尽一致但是他们的共同点是都同情和爱戴中国人民把中国人民的事业当作自己的事业并以能为此做出贡献而感到光荣中国人民因有这么众多的国际友人而自豪他们的深情厚谊和无私奉献的国际主义精神像雨露和阳光使我们从中汲取着前进的力量在这些国际友人中不少人留有自己的著作包括自传日记书信等也有中外作家学者亲朋好友所写的关于他们的传记或回忆这些著作大都记载了他们个人在中国的经历和生动感人的事迹体现着他们的高尚品质和情操反映了各国人民对中国人民的深切情谊和期望同时也记录了中国的政治经济文化和社会状况以及中国人民及其领导人在寻求民族解放和人类进步的道路上所创造的史诗般的业绩其中有些已被世界公认是了解中国近代史必读的名著无疑这是国际友人留给我们后人的巨大的精神财富在中国这些著作曾受到广大读者的热烈欢迎在三四十年代大批中国青年是在阅读了其中一些著作后走上民族解放和革命道路的新中国建立后这些著作又激励千千万万的中国人民为建设社会主义而奋斗然而这些著作中有的因年久而已失传或绝版还有不少著作尚未翻译出版为中国广大读者所不晓许多国际友人未留有著作但关于他们的事迹却流传不少尤其是那些如今健在而已年近古稀的国际友人他们仍保有不少资料急待加以整理因此发掘整理这些资料编辑出版这些著作不仅十分必要而且非常迫切抱着这种责任感和紧迫感由各有关出版社的社长总编副总编和一些中外专家组成了国际友人丛书编辑委员会其目的是有计划有步骤地组织这套丛书的编辑出版和发行这套丛书将以国际友人的传记为主也包括他们的一些代表性著作除中文版外还出版一些外文原著我希望编委会经常同作者译者中外朋友和广大读者们保持联系听取他们的意见和建议以便能够集思广益发掘选题确定书目保证出书质量向中外读者提供更多更好的介绍国际友人的著作今天全国人民正为建设具有中国特色的社会主义国家而奋发前进编辑出版国际友人的著作介绍他们的光辉事迹发扬他们的高尚品质和献身精神不仅对国际友人是一种纪念和慰藉对国外广大朋友是一种鼓舞而且对于我国人民特别是广大青年更具有重要的启迪作用我相信当我国青年一代读到国际友人这般热爱中国和中国人民的事迹时一定会激发出更加巨大的爱国主义热情更加坚定为人民服务的决心当读到这些著作中关于中国革命艰苦而光荣的历程时一定会更加珍惜中国革命前辈用生命和血汗创造的业绩更加发扬艰苦奋斗勤劳创业的革命传统而国际友人的无私奉献的国际主义精神更会启发我们青年一代广开眼界培育高尚情操树立远大理想把自己同可爱的祖国和广阔的世界联系起来我想国际友人丛书的出版也是为了表达我们长期以来对这些国际友人的无限感激和永恒的思念没有这些国际友人的支援中国人民的革命和建设事业是难以取得如此伟大成就的祝愿国际友人们的伟大精神永放光芒祝愿中国人民同世界人民的伟大友谊万古长青,1991,0
奉献年华记铁道部第十六工程局职工献身大秦铁路建设的事迹王立武第版经济专栏奉献年华记铁道部第十六工程局职工献身大秦铁路建设的事迹王立武冀东景忠山下滦水河畔年代第一个初冬我国第一条单元重载现代化铁路大同秦皇岛铁路二期工程中最长的隧道景忠山隧道就在这里景忠山隧道全长米有个断层地质复杂为了按期打通它铁道部十六工程局的干部工人无私无怨地奉献着青春年华一担负隧道进口掘进的是处开工之前职工们摩拳擦掌可洞门刚刚打开就发生了通天塌方两名职工不幸牺牲塌方仍在继续若不及时进行支撑后果不堪设想我带头党员团员跟我上随着队指导员江兴元的喊声共产党员刘殿祥万继友团员冯志勤等职工冲了进去紧接着队工班的同志也进去了队的几十名职工冒着生命危险天天三班四倒人扒车运整整抠了个月才清完塌方施工中的困难不仅仅是塌方开工初期无电无水没电职工们点着蜡烛用铁镐刨没水交通方便的在拖拉机上放油桶到河里去拉交通不便的就人工挑处段的名工人每天挑多担水上山下山爬多公里山路石质破碎地段不能全断面作业只能分部开挖上弧只有几十厘米高职工们躺在掌子面上焊花拱架电火花烫得职工脖子上背上到处是泡直流黄水号斜井地下水丰富抽都抽不及打风枪的职工经常站在水里作业去年月的一天抽水机坏了处队工人李光华和朱学明站在齐大腿根深的冷水里打了两个多小时的风枪下班回到宿舍裤子冻得硬硬的脱都脱不下来靠着顽强拚搏的精神局的职工们在异常艰苦的施工条件下连连创造出施工高纪录隧道开工两年间进口创造了个月双线成洞百米出口创造了个月双线成洞百米开创了这个局多年来的最好施工成绩二在如此艰苦的环境中干出如此成绩职工们理应有丰厚的收入可参加景忠山隧道施工的职工们年人均月工资仅元前年月均元去年月均元钱到哪里去了呢前几年打景忠山这样的双线隧道每米万元投资如今工程造价降到了每米多块钱可物价却上涨了一倍多施工中用量很大的沙石料涨了好几番还有隧道尚未开工施工便道上便堵满了人车辆路过要给污染费挖排水沟要赔偿井水干枯费放炮要给房屋震动受伤费征地拆迁时挖个坑就是一口井插根枝条子就是一棵树统统要交钱影响了职工应得到的收入不该给的钱给了人自己该得的钱却又发不下来尽管如此他们信念没有改变干劲依然不减他们的心仍然系在工地上处副处长指挥长孔庆启患有严重胃病医生告诫他不能受凉不能生气不能抽烟不能喝酒要做到这几个不简直比打隧道还难天天进隧道洞内洞外温差那么大哪能保证不受凉他让妻子做了个肚兜一年四季戴着进洞时随身带着药包水杯和饼干在掌子面上一蹲就是一天处段段长陈俊斗的爱人在老家被歹徒打成重伤一直不省人事一封电报送到陈俊斗手里一头是娇妻一头是不断塌方的烂洞子权衡再三陈俊斗心中的天平倾斜了他借了元钱交给段部管理员让他代替自己去了河南驻马店医院三艰难困苦可以战胜经济拮据可以克服然而精神上的苦痛却令人难以承受局处段技术员姬会民在找对象时却连连失败大学时小姬和一位女同学相处的挺好到毕业时已是难舍难分毕业后仍然鸿雁不断可不到一年女方渐渐降温了原来女方考虑到小姬单位流动性大婚后两地分居和小姬拜拜了第二个对象是个教师开头听说小姬在铁路上工作挺高兴的当小姬老老实实告诉她在工程局的工程段工作后女方当即兴味索然勉勉强强相处了一段又分手了去年小姬和老家一位在司法单位工作的姑娘谈上了女方觉得小姬什么都好就是单位不好思想斗争了一阵还是向小姬亮出了红牌没找到对象的姬会民是心烦找到对象结了婚生了孩子的潘友松是伤心潘友松是广西柳州人小伙子是个革新迷在事业上较为顺利在生活上却遇到了不幸刚结婚时他和妻子感情笃深可小潘的母亲患有骨质增生需人照料刚出世的孩子嗷嗷待哺身体又不好经常打针吃药妻子在家乡工路段工作上班下班几十里照顾老人孩子又买菜做饭顾了这头顾不了那头在隧道工地许多来访的人问职工为什么环境如此艰苦却干劲不减这是一种奉献但他们自己不这样说他们的回答是我们最起码要珍惜自己的名誉一句答语朴素诚挚却深藏了多少深沉的爱心,1991,0
北京国际象棋公开赛叶江川等暂时领先林峰第版要闻专栏体育北京国际象棋公开赛叶江川等暂时领先新华社北京月日电通讯员林峰第二届北京国际象棋公开赛迄今已战罢轮中国的叶江川英国的迈尔斯苏联的维什玛维契和纳姆季洛夫人成绩均为胜和各积分暂居领先地位个国家和地区的名棋手参加了本届公开赛这是我国举办的国际比赛中参赛的国外棋手高级棋手人数最多的一次棋手中国际大师有名国际特级大师名前轮的比赛爆出不少冷门印尼国际特级大师阿迪安森第一轮就败在中国岁的女将王蕾手下而苏联著名国际特级大师克罗基乌斯也分别被中国的两名年轻女棋手逼和,1991,0
阿拉法特赞扬巴勒斯坦妇女第版国际专栏阿拉法特赞扬巴勒斯坦妇女新华社突尼斯月日电据巴勒斯坦通讯社报道巴勒斯坦国总统阿拉法特昨天在这里赞扬巴勒斯坦妇女在英勇抗击以色列占领当局及其旨在消灭被占领土巴勒斯坦起义的镇压政策方面所发挥的作用阿拉法特正值国际劳动妇女节之际访问了设在这里的巴勒斯坦妇女总联合会并向巴勒斯坦妇女表示节日的祝贺阿拉法特向该联合会成员介绍了海湾战争结束后中东最近的政治发展情况他指出国际社会必须为寻求巴勒斯坦问题的公正和全面的解决办法迅速作出努力,1991,0
李世琳年义务赡养孤寡老人王克强张伟姿第版政法社会体育专栏李世琳年义务赡养孤寡老人本报讯河北省宣化县法院干部共产党员李世琳年如一日义务赡养孤寡老人在当地被传为佳话年前曾为李世琳的孩子当过保姆的刘大妈不幸丧偶这位年过七旬的老人膝下无儿女生活陷入绝境李世琳与丈夫商议后把刘大妈接到自己家中从此她像对待自己的亲生母亲一样侍奉老人乐享天年入夏早早给老人挂起了蚊帐秋末早早为老人生着了火炉怕老人受凉他们又给买来了暖水袋电褥子海绵床垫喜迁新居他们把朝阳的大房间安排给老人住自己住在背阴的小房间李世琳和丈夫的工资不高上有老下有小但供刘大妈食用的水果奶粉麦乳精等却从未断过并常年为老人备有润肠用的蜂蜜和药品随着岁月流逝今年已岁高龄的刘大妈渐渐地手脚不灵眼花耳聋可李世琳一点也不嫌弃吃饭时她总是坐在老人身边盛饭夹菜上班前她又总把香蕉或削好的苹果放在老人的身旁老人爱干净但手脚不便她就经常给老人洗头擦背剪指甲换洗衣服在父母的带动下孩子对刘大妈也是亲上加亲邻居们见状无不羡慕地说这真比亲生儿女照顾得还周到李世琳一家年义务赡养孤身老人的举动不仅受到了来自台湾亲属的赞扬而且受到周围群众的称赞和社会的承认自年以来李世琳一家连续被县市评为文明家庭并荣获张家口市敬老好儿女金榜奖王克强张伟姿,1991,0
他是一块合格的砖记空军兰州综合仓库分库主任黄万喜刘从礼周斌徐如俊第版政治法律社会专栏他是一块合格的砖记空军兰州综合仓库分库主任黄万喜刘从礼周斌徐如俊新春伊始人民解放军空军政治部发出通报号召空军广大指战员向黄万喜等先进人物学习像他们那样矢志不移地实践雷锋精神党叫干啥就干啥忠于职守全心全意为人民服务黄万喜是兰空后勤部军需处副团职助理员空军兰州综合仓库一分库主任优秀共产党员学雷锋先进个人黄万喜入伍多年来先后次转换工作岗位无论是由环境条件好的单位调到环境条件差的单位或者是由职务待遇较高的地方调到职务待遇较低的地方他都毫无怨言坚决服从千方百计地把工作干好干部战士称他是一块任党搬的合格的砖年年初在大库管理员工作岗位上干得很出色并受到行政提前晋级奖励的黄万喜突然接到命令调他到机营库任管理员机营库坐落在杂草丛生乱石成堆的大坟圈子里地处偏僻库房破旧编制仅有名管理员和名战士吃饭要靠他们自己做黄万喜在大库当管理员管理警卫排汽车班修建班和几个小库而且生活条件优越现在把他调到一个环境条件很差的小库当管理员能想得通吗有的人说黄万喜准是犯了什么错误要不怎会变相降职使用还有的人认为老黄干其它工作可以管库不行然而随便别人怎么看命令下达的第二天老黄就把铺盖搬进了机营库同战士小文担负起了机营物资器材的收发保管任务一天清晨战士小文一觉醒来发现黄万喜的床铺空空的老黄干什么去了一直为老黄担心的小文忽然紧张起来他知道老黄来到机营库不仅受到了势利眼的冷漠就连已同他结婚年的妻子也说他窝囊并向他提出警告如不及早转业咱们就离婚这种雪上加霜的压力老黄能承受得住吗小文急忙穿衣去找老黄天灰蒙蒙的在一堆乱土岗子旁小文看到一个身影呆呆地站在那里一口气就跑了过去没等小文开口黄万喜就兴致勃勃地向他讲起了整治美化库区的蓝图我们要把机营库治理成一流的红旗库把杂草丛生的乱土岗子改造成良田菜地把我们这块地方办成环境优美肉菜自给的小特区好不好小文听着听着眼圈湿润了这是多么好的干部啊他感动得连声说好你说怎么干我就跟你怎么干在整治改造的日子里老黄和小文早晨提前一个小时起床下地晚饭后又下地干到天黑这一年他们管理的栋库房在上级检查中都得了分全是红旗库而且收获了公斤麦子多公斤蔬菜还养了头猪这个过去谁来谁发愁的机营库变成了惹人喜爱的库区第一次受到兰空后勤部党委的表扬年秋天综合仓库进行整编这对已在小库管理员岗位上干了年的黄万喜来说是个动动窝提升使用的好机会但他窝是动了却没有提升被安排到大库下面的一分库当主任有人认为这次老黄再铁石心肠也会去找领导理论一番谁知老黄仍是乐呵呵地到一分库报了到一分库有栋库房和一座洞库掌管着部队吃喝穿睡所需的大部分物资一年收发货物近吨这副沉重的担子像一块巨大的磁铁把黄万喜的心身紧紧地吸住了他爱库惜库管库简直到了着魔的地步部队规定家在兰州市的干部可以两个星期回去一次在家休息两天黄万喜心中挂着仓库每次回去都是星期六晚饭前乘火车走星期一一大早就乘长途公共汽车赶回仓库遇到工作忙则连续几个星期不回家逢年过节家在近处的忙着准备回家团聚黄万喜却忙着检查库房年节基本都是在仓库度过的黄万喜心系仓库一门心思扑在工作上很少顾得上自己的家庭虽然经他再三劝说解释前妻还是同他离婚了年春节前夕黄万喜与兰州市的一位女工王淑香结婚有了第一次的婚姻不幸更应珍惜爱情的不易但黄万喜对待工作的精神依然如故去年春节库领导考虑黄万喜成个家不容易过去逢年过节他总是带头坚守岗位这次一定让他到小王家里同岳父岳母一块过个年可老黄执意不肯除夕这天小王得知黄万喜春节不能离开岗位便乘车来到仓库在千家万户吃饺子尽情欣赏中央电视台春节文艺晚会节目的时候黄万喜又拿起手电筒离开了小王的身旁到库区巡查直到深夜零点多才回到宿舍黄万喜确实像一块砖铺在地上他不嫌低砌在小平房里他不嫌丑砌在高楼大厦上他不盛气凌人总之无论用到哪里他都是默默无闻地奉献着自己的光和热志愿兵田小祥的家乡遭受水灾他悄悄将自己积蓄的元钱寄给了他家贵州籍战士李志勇的父亲病重他给他家寄去元钱近几年来黄万喜以严格管理和无微不至的关心体贴温暖着战士的心,1991,0
