content,year,prediction
关于人口和就业方面的几个问题曾桂英第版理论专栏学术动态关于人口和就业方面的几个问题中国社会科学院人口研究中心和四川省社会科学院不久前在成都联合召开了经济体制改革中的人口和就业问题学术讨论会讨论了人口和就业方面的有关问题一人口的数量控制与会代表认为人口发展具有长期和累进的性质为从根本上解决我国人口问题至少要解决好一代人年左右的生育控制问题从生育率大幅度下降的七十年代到本世纪末刚好是一代人的一个人口再生产周期本世纪余下的十四年时间是人口控制的关键时期特别是在新的生育高峰时期应加强计划生育稳定计划生育政策仍需提倡一对夫妇生育一个孩子才能实现我国人口本世纪末的控制目标二就业面临的新问题及对策与会代表的看法是我国劳动就业问题的基本矛盾是劳动力总供给大于总需求但由于劳动力的地域分布不同行业不同以及劳动者择业倾向不同等因素又同时存在个别地区部门和行业的劳动力供给小于对劳动力的需求具体来说就业面临如下问题劳动年龄人口猛增就业压力增大预计七五期间岁女岁劳动年龄人口将从目前的亿上升到年的亿全国城镇需要新就业的劳动力三千万人平均每年需要安置六百万人再加上还要吸收几千万城镇多余职工和上亿农村过剩劳动力就业就业压力仍然很大传统集权式就业模式的转换滞后于整个改革进程造成劳动力不能作为纯粹的生产要素使用同企业要求经济合理地组合生产要素之间的矛盾经济体制改革对于理顺价格关系的要求同劳动力要素不能进入市场不受价格调节的矛盾商品经济发展对增强城市功能的要求同职业变动困难缺乏劳动力流动和竞争的矛盾这些矛盾阻碍改革的顺利进行随着经济体制改革的深入劳动合同制的实行企业破产法的实施劳动者的职业选择和流动性大大增加将会出现选择性就业问题结构性就业问题摩擦性就业问题劳动力文化技术素质普遍低下的状况不适应我国城乡产业结构的重大变化也不适应劳动就业制度的改革提高劳动力素质成为迫切需要解决的问题针对上述问题与会代表提出几点对策在就业战略上既要注意经济效益也要兼顾社会效益应将待业人数待业率及企业排出人员的速度控制在社会可能接受的范围内将市场机制引入劳动力资源分配中开放劳动力市场促进劳动力合理流动目前各种不同形式的劳动交换和劳动力流动已进入人们的经济生活开放劳动力市场的经济环境已初步形成强化政府就业机构的提供劳动力供求信息职业介绍职业培训咨询服务的功能建立国家与地区人力供求信息中心进一步发展中等学校的职业教育和就业前培训解决企业排出人员的转业训练问题重视对在业人员的培训提高劳动力素质和职业适应性建立和健全劳动就业法建立劳动监察劳动仲裁劳动法庭等机构通过法律手段解决有关的就业纠纷协调企业与企业企业与国家企业与职工的关系纠正和仲裁违反就业法规的行为建立和完善社会福利和社会保障系统有步骤地将劳动者的企业保险转为社会保险建立劳动者的待业保险和福利制度应尽快提到日程上来三农村剩余劳动力转移的途径第一种意见主张自我消化就地转移持这种意见的同志认为我国城市经济发展不快市政设施负荷力低劳动力需求量不大如果放手让农民进城特别是进大城市会使已经十分突出的城市问题更加尖锐主张限制农村人口向城市转移通过发展农村家庭经营调整产业结构发展小城镇就地解决农村剩余劳动力问题第二种意见认为农村剩余劳动力除了向小城镇转移外还应向大中城市分流改革限制农民进城的不合理制度和规定用城乡劳动力合理流动的政策取代城乡之间的隔离政策他们认为以离土不离乡和小城镇做为农村剩余劳动力转移的既定目标对提高经济效益和节省我国土地资源带来无法逾越的障碍农民进城的现实已突破离土不离乡的模式并对城乡经济的发展起着积极作用应按经济和人口流动规律让农村劳动力流动不应人为地加以限制第三种意见在同意农村劳动力进城的前提下主张越过乡镇界限不变更户口以劳务输出为目的的多向流动在这种流动中农村劳动力进入城市户籍不变居留不是永久性的其停留时间长短受收益差异及就业机会制约一旦收益低于一定水平或失去就业机会就会退出城市这样可以避免国外发生的城市病四人口城市化道路与会代表认为我国控制大城市规模合理发展中等城市积极发展小城市的方针是正确的符合我国国情也有的代表认为小城镇的作用要放在应有的地位不能无限扩大到不适当的地位小城镇不具备社会化大生产的必要条件其承载力有限在当前的人口素质及经济条件下大力发展小城镇其人口效益经济效益生态效益值得再作认真的评价曹桂英,1987,0
总政通报表彰全军先进妇女个集体和名个人上榜第版要闻专栏总政通报表彰全军先进妇女个集体和名个人上榜新华社北京月日电总政治部今天发出通报表彰全军妇女先进集体和先进个人通报说全军的广大女军人女职工在各条战线上自觉坚持四项基本原则坚决贯彻执行党的路线方针政策自强不息锐意进取艰苦奋斗在现代化正规化革命军队建设中做出了突出的成绩广大军人家属自觉把保卫祖国建设国防当作自己的光荣责任发扬大公无私的精神积极支持亲人卫国戍边通报说为宣扬先进树立典型调动全军广大女军人女职工和军人家属为国防事业奋斗的积极性和创造性更好地贯彻军委扩大会议的精神加强我军革命化现代化正规化建设决定给予沈阳军区某通信总站一营二连等个妇女先进集体和张农艳董文华等名妇女先进个人以通报表彰通报要求全军广大指战员特别是妇女同志要向全军妇女先进集体和先进个人学习成为有理想有道德有文化有纪律的革命军人,1987,0
郑州供销社试行资产抵押租赁承包制姬世法第版经济专栏郑州供销社试行资产抵押租赁承包制据新华社郑州月日电记者姬世法交了抵押金连利又连心郑州市供销社系统试行资产抵押租赁承包责任制使职工更加关心企业的经营状况经济效益明显好转郑州市供销社在试行租赁承包经营责任制时规定不论是集体承租还是个人承租每个职工都必须交纳一定的抵押金负责人交纳抵押金要高于一般成员抵押金总数一般不低于企业流动资金这一办法使承租者更加关心企业的经营状况正象不少职工说的交了抵押金连利又连心郑州市郊区四个基层社多个自然门店实行这种办法以后店店盈利巩县北山口基层社白河门市部过去一直亏损今年元月份青年女职工刘惠芳交纳抵押金元经营品种由种增加到多种,1987,0
我蹼泳健儿技艺高超意大利赛场夺六枚金牌李振刚第版科教文化体育专栏体育我蹼泳健儿技艺高超意大利赛场夺六枚金牌新华社罗马月日电记者李振刚中国蹼泳队在月日于意大利拉文纳举行的国际蹼泳比赛中又获得项第一名和项第二名参加这次国际蹼泳比赛的有西班牙意大利和中国的近百名男女运动员共进行了男女米米米蹼泳米器泳和米潜泳比赛中国男运动员邱亚帝和女运动员郑世玉在比赛中各获得米米蹼泳和米器泳的第一名中国的另一名女运动员余建玲获得米米蹼泳和米器泳的第二名,1987,0
报告文学中的社会学思考从年的部分作品谈起朱子南第版文艺评论专栏报告文学中的社会学思考从年的部分作品谈起朱子南在年的报告文学中有相当一部分作品从社会学视角对纷繁的生活作了深入而广泛的思考社会学是研究人的社会生活和社会关系的诚如列宁在民粹主义的经济内容中指出的唯物主义的社会学者把人与人之间的一定的社会关系当作自己研究的对象但在相当长的时期里我国对人的社会生活的研究却仅仅局限在政治经济领域里只是在近几年这一研究才开始向更广阔的领域辐射深入到了社会关系社会生活的各个方面年出现的以普遍关心的社会问题为题材的作品正是对变革时期生活所作的社会学思考报告文学创作从来是以及时地真实地反映社会生活为己任的正因为如此当着我国的社会生活长期为阶级斗争为纲政治运动所困扰时报告文学的思考停留在单维的政治层面它的视野局限在单一的政治经济领域以及与之相关的人物和事件上从而形成了按领域按行业区分或仅仅表现人物命运和事件过程的报告文学模式然而今天人们逐渐发现影响社会生活的不仅有政治经济还有道德伦理宗教文化传统心理民俗等多方面因素影响人际关系的不仅有政治经济还有民族地域家庭婚姻等多种关系一些长期困扰着全社会的问题以及造成这些问题的更广泛的因素凸现出来了显然报告文学创作中那种仅仅着眼于一两个方面的社会学思考已无法透视社会生活的丰富性复杂性多年形成的题材模式也显得过于狭窄了因此当唐山大地震洪荒启示录中国的小皇帝中国的乞丐群落万家忧乐帮主多思的年华阴阳大裂变黑色的七月等作品相继出现时在读者中所产生的强烈的震撼就不是偶然的了这些作品突破了传统的题材框架从社会关系社会生活的各个方面来考察它自身试图分析和解答重大社会问题的更广泛更深刻的社会原因从而形成了内容宽广意蕴深厚的社会学思考的题材这一报告文学的创作趋势是现实社会发展的结果改革开放带来了一系列社会观念的变化牵动了各种矛盾的交融渗透由此而产生的社会问题就必然反映在文学领域里成为以迅速急切地反映社会生活为任务的报告文学的创作题材另一方面社会的开放性与它的活力也促使作家们在认识与反映社会现实时不再囿于事物的某一表象某一方面而是以开阔的视野在对社会宏观全面综合的认识中来把握生活的具象由此而反映生活的整体报告文学中社会学题材的出现又联系着作家们的主观因素报告文学向社会学渗透必然更贴近生活但它不是平面地反映现实而是放眼历史从历史的高度引导着人们认识现实这是年报告文学创作的一大特点黑色的七月关于我国高考问题的思索把笔触伸向更深的层次提出了应如何培养人才认识人才以及青年人理想的树立与对未来前途的选择等一系列问题作品描绘了一场令人瞩目的高考争夺战千千万万个青少年的命运系于一纸考卷一个录取分数线更使这场争夺战变得严酷而又痛苦千军万马过独木桥的高考争夺战与改革开放的积极进取精神相背离它不利于培养有创造性的人才但作者的视角没有停留在考场而是力图挖掘产生高考旋风的更深刻更广泛的社会根源对现存培养人才的不利因素作者呼吁应引起全社会的关注中国的小皇帝从社会学角度提出了家庭教育问题作品以形象的材料多侧面地表明了中国历史进入年代以来陡然出现在每个家庭中的独生子女正处在怎样的爱的包围中于是出现了令人不安的变异人生的道路是漫长的早期的教育是人才培养的基础家庭作为社会的细胞是人才成长民族兴旺不可忽视的一环作品所显示的一幅幅可笑复可悲的画面蕴含着一个重要人生命题人的社会化的最初阶段是在家庭中进行的因此当作者发出我们应该怎样缔造历史的呼唤就是发人警醒的了年这类报告文学的又一特点是注意考察社会生活中人们相互间的关系行为从更广泛的视角诉说人们在变革生活中的困惑纠葛奋进落伍以及人的热情人的价值记录了当代人的心态与当代社会的心态阴阳大裂变把家庭拉到社会中来从社会生活的角度考察社会关系的一个重要方面家庭婚姻关系为什么一位女性宁可使家庭破裂蒙受世人的指责也要去追寻旧日的感情当她意识到这个男人把她娶来无非是他需要女人无非是可以把她同家具被褥和衣物一起放在家里慢慢受用时作者写下了一个人的觉醒写下了一个人不再甘当一架冰冷的机器上的两只螺丝钉而渴望人生价值与尊严的觉醒唐山大地震留下了历史的纪录也留下了众多的人物在那突发的灾变面前所发生的社会行为人的感情与人的理智在这里是表现得更为无所掩饰的社会人生在这里浓缩作者在对人的命运与行为和社会现象作综合对比的考察中形象地表现出人的价值与人的追求是如何显示在各自的社会行为中的帮主以轻松的情节向人们诉说了个体户与保姆的故事作品以带有传奇色彩的李伍为全篇的贯穿人物但所显示的并不仅是李伍的胆识与发家而是崛起于年代的个体户之间的纠葛与竞争为社会所需要又带来了新的社会问题的保姆的流动与管理这同样是当前社会生活中随着改革而出现的需要多层次多领域思考与解决的问题年的报告文学的又一个重要特点是更深刻地从社会意义上来表现人它们一般不是满足于刻画人物的性格而是着重把人放在纵横交叉的社会网络上反映出现代意识与传统道德的冲突变革的社会与落后的观念的冲突社会的追求与不相适应的文化教育体制的冲突这使作品多维地显示着社会并具有警策的内蕴多思的年华反映了正处于心理断乳期的中学生的心理状态作者探寻他们心中的世界形象地概括出他们的心理特征他们要塑造自己又常常被按进一定的模式里作品在二者的矛盾的映射中迸裂出一个令人深思的问题该怎样在今天的社会发展中理解这多思的一代该怎样塑造这色彩斑斓的一代未能走出磨房的厂长所反映的不仅是赵敬个人的变化或许这是社会性的悲剧如同作者指出的在封闭的旧观念的磨房中任何一个个人都无法摆脱那巨大的无形的引力交织进社会学思考的年报告文学也有其艺术上的特点首先这些作品大都采用札记式的写作方法由作者的意念组合材料一组组随事而纷至沓来的人物让人们在领略那人物画廊的同时也领略社会风情扩大了作品的容量作者的略加点拨加强了作品的哲理力量一篇优秀的报告文学应该是一项绵密的社会调查年社会性报告文学就具有这样的艺术特点那由精细的科学的社会调查所获得的活生生事实融和着鲜明的形象与作者的赤诚而产生的作品那基于作家的社会责任感而产生的交织进社会学思考的作品或许是更受读者欢迎的,1987,0
体育第版科教文化体育专栏体育女子短跑道速滑吉林李金艳超世界纪录本报吉林市月日电记者吴骅温子建报道第六届全国冬运会短跑道速滑今天上午传出捷报在女子米决赛中吉林市岁的李金艳以分秒的成绩超过了分秒的世界纪录创造了新的全国纪录它表明我国短跑道个别项目已经进入世界先进水平国家体委主任李梦华向李金艳颁发了金质奖章附图片李金艳在领奖台上刘思泰摄奋飞的冰上姑娘李金艳超世界纪录纪实起跑线上名身穿紧身衣的姑娘一字排开脚下的冰刀在冰面上映出点点寒光室内短跑道速滑女子米比赛即将开始这将是一场引人瞩目的角逐吉林选手李金艳曾在练习中多次滑出超过这个项目的世界纪录的好成绩黑龙江选手王秀兰徐晓川那晓梅等名将也都躇踌满志意欲一显实力随着一声枪响名选手一阵迅跑支冰刀猛烈地蹬踏着冰面随后在平滑如镜的冰上曳出十数条白线黑龙江选手那晓梅紧蹬几步冲到了最前面但未出一圈就被吉林张静超过名选手紧随在张静身后排成一行沿着周长米的跑道快速滑行着一圈两圈三圈岁的李金艳平常少言寡语表现出同年龄不相称的沉稳可她今天在赛前却自信地对记者表示如无意外当破世界纪录可现在她怎么甘居人后还不快冲呢第六圈戴白色头盔的李金艳加速了只见她身姿低俯迅速蹬冰倒脚弯道时上身大幅度内倾巧妙地在名队员身边一掠而过冲到了最前面全场的欢呼声一浪高过一浪观众的心仿佛被选手们一圈圈高速滑行越拧越紧近圈的路程终于在李金艳的脚下缩短了她的教练辛庆山握着秒表的手在微微地颤抖分秒这是超过世界纪录的好成绩它表明中国人在短跑道速滑的竞赛中迅速进入世界前列本报记者温子建吴骅冬运会短跑道速滑比赛创出多项佳绩冰上比赛绝大多数金牌已有所归本报吉林市月日专电记者吴骅温子建报道第六届全国冬运会除冰球决赛的最后一枚金牌尚未决出外冰上项目的枚金牌中的枚已各归其主今天短跑道速滑比赛有二人五队七次破三项全国纪录一人一次超过世界纪录四个项目的比赛结果如下女子米第一名是李金艳吉林男子米第一名是王锐黑龙江女子米接力第一名是黑龙江三队男子米接力第一名是黑龙江一队黑龙江的姜一兵在女子单人滑中技压群芳夺得冠军男子单人滑的金牌被黑龙江的张述斌摘取黑龙江的梅志滨和李为夺得双人滑冠军黑龙江选手刘陆阳和赵晓雷以无可争议的优势获得冰上舞蹈的桂冠在男子万米的速滑决赛中黑龙江队的吕树海力克群雄以分秒的成绩刷新全国纪录并夺得速滑比赛的最后一枚金牌获女子速滑团体总分第一名的是黑龙江男子速滑团体第一名为黑龙江全英羽毛球赛结束李永波田秉毅获男子双打冠军据新华社伦敦月日电记者李宗扬第届全英羽毛球公开锦标赛今天在这里的温布利体育中心结束中国选手李永波和田秉毅夺得男子双打冠军中国选手还获得女子双打亚军李永波和田秉毅的决赛对手是印度尼西亚老将叶忠明和杨荣美李永波和田秉毅配合默契战术多变以和直落两局取胜这是中国选手首次在全英羽毛球公开赛中获得男子双打冠军在女子双打决赛中中国的关渭贞和林瑛同上届女双冠军南朝鲜的郑明熙和黄惠英争夺十分激烈关渭贞和林瑛由于体力不足最后以和失利南朝鲜选手李得春和郑明熙夺走了混双冠军古巴女排再胜中国女排据新华社哈瓦那月日电中国女子排球队今晚在这里同古巴女子排球队进行了第二场比赛经过一个半小时的争夺中国女排以失利比分是和中国女排日曾以负于古巴队我国短跑道速滑正在起步与金汉洙教练一席谈随着全国纪录的接连刷新以前鲜为人知的室内短跑道速滑比赛引起了人们的兴趣记者采访了黑龙江队速滑教练金汉洙请他谈谈室内短跑道速滑的甲乙丙丁金教练欣然应允室内短跑道速滑是个新兴冰上竞赛项目近年来发展很快从一九八一年起设立每年一次的世界锦标赛一九九年奥运会将它列为表演项目而去年的第一届亚洲冬运会已经把它正式做为比赛项目了金教练介绍说由于大跑道速滑比赛节奏较慢又在室外使得观者寥寥而短跑道竞争激烈又在室内进行拥有较多观众目前各冰上强国都日益重视起短跑道项目来我国虽然从一九八二年才开展短跑道速滑起步较晚但金教练却充满信心他认为短跑道速滑主要是个技术性项目力量其次因此非常适合亚洲人灵巧的条件去年世界锦标赛上我国女队的成绩在十七个参赛国中名列第五总的说我们已达到世界中上游水平金教练希望能在这个易于进入世界前列的项目上尽快取得突破但他认为我国现在正式参加短跑道速滑训练的选手只有一百多人又缺乏国际比赛交流机会影响着我国室内短跑道速滑水平的尽快提高本报记者温子建江城盛会散记为了将冬运会消息传向四方负责这次赛会通讯工作的吉林市邮电局过去从未承担过全国综合性体育大赛的通讯业务为使前来采访的多名记者顺利地把稿件传向四面八方他们派人学习传真机的操作并借来四台传真机供赛会使用市邮电局自己拨款多万元购置线路设备邮电局局长带领名精兵强将昼夜为记者们发稿提供方便独具特色的江城河灯为庆祝冬运会的召开东道主把正月十五的传统灯节推迟到赛会期间举行五百盏形状各异的灯笼装饰松花江畔还有条迎宾彩船点缀在美丽的第二松花江江面上在春意融融的江面上还漂放万支蜡纸制成的五颜六色的河灯每盏河灯上点燃一支蜡烛顺江而下晶莹闪耀景色壮观本报记者李北大苏联运动员格奥尔吉乔戈瓦泽月日在莫斯科获得年春燕国际跳水赛最后一个项目男子跳台跳水的冠军中国的李德亮获第五熊倪和耿涛分列第七和第九中国青年击剑运动员喇立军和刘宝华日在香港举行的第一届亚洲地区岁以下男子花剑锦标赛中囊括了个人赛的冠亚军中国乒乓球队月日在联邦德国汉诺威举行的男子团体对抗赛中以战胜联邦德国队中国队上场的是滕毅马文革和陈龙灿马文革分别以和负于伯姆和沃西克据新华社,1987,0
北师大女生物学家刘凌云发明四种鉴别鱼类染色体技术高新刘学忠第版科教文化体育专栏北师大女生物学家刘凌云发明四种鉴别鱼类染色体技术本报讯北京师范大学女生物学专家刘凌云副教授发明的使鱼类染色体伸长高分辨显带的四种技术使生物中最小的染色体也能够被鉴别前不久在日本东京召开的印度洋一太平洋鱼类国际会议鱼类染色体专题讨论会上刘凌云的成果报告受到高度赞扬目前世界各国对人类染色体的研究已作出巨大成绩对鱼类染色体的研究则处于开始阶段刘凌云的工作走在了世界前沿据悉日本的一位著名鱼类细胞遗传学专家邀请刘凌云去介绍了她的新技术后同自己的研究生成功地进行了鱼类基因定位研究刘凌云本人的研究生在国内应用她建立的技术发现了过去世界上任何一种技术都无法显示的鲶鱼黄颡鱼两个鱼种具有的异型性染色体高新刘学忠,1987,0
感情马继红第版文学作品专栏感情马继红我原以为只有年轻人爱动感情可是在与几位老延安打了一次交道之后他们那真挚深沉的感情却给我留下了深深的印象那是一个秋阳灿灿的早晨我们乘坐的面包车由西安向延安进发行至一个山嘴角路被堵住了前面长蛇般地压了一串车无论司机怎么按喇叭也无济于事大家便趁此机会下车活动活动筋骨路终于被疏通了我转过身正准备上车忽然被眼前的一个镜头震慑住了一只苍老的青筋隆起的手缓缓地伸向路旁那蓬野菊花小心翼翼地摘下一朵用拇指和食指捏住花柄轻轻转动着然后举到鼻子跟前用力嗅了两下那神态带着几分真诚又有几分天真和温情梁伯伯你也喜欢花我有些疑惑他是一位将军一位出类拔萃的军事家一位经历血与火锻造的男子汉在我的记忆中他是从来不侍弄花花草草的这花美吗他把头转向我脸上绽开了一丝淡淡的微笑不美我坦白地回答可是它很泼实漫山遍野哪里有泥土哪里就有它的生命你看顺着梁伯伯的手望去果真崖畔上田埂边河滩旁垄沟里高高低低远远近近团团簇簇到处都绽开着黄色的小星星连缀起来象嫩黄的缎子缝补着残破的晚秋垂挂下来无拘无束象山村女孩子洗过的头发带着一股山乡的气息和野味给质朴的黄土高原带来了清新和生气你知道它为什么长得这么茂盛我摇摇头我对植物学一无所知因为这块土地上有烈士的血有人民的汗说到这梁伯伯顿住了浓密的眉峰微微蹙起他在想什么当年就是在这片土地上他打过不少漂亮仗他是在怀念从自己身边倒下的战友还是在怀念用鲜血和乳汁养育了革命的人民我没有打扰他悄悄地把视线移向那朵不起眼的小黄花我第一次发现它真美它静静地燃烧着放射着诚挚浓烈的希望车子驶进延安城已是黄昏时分我提议先到延安宾馆去安排食宿同车的刘伯伯却执意要把车开到宝塔山上去我不解地耸耸肩参观日程足足安排了五天专门有瞻仰宝塔山的时间何必这么着急车刚刚在山顶停住刘伯伯便迫不及待地跳了出去他不由自主地张开双臂几乎是扑到了宝塔的跟前他伸出手轻轻地摩挲着宝塔的石壁象久别重逢的儿子抚摸着母亲的衣襟他紧闭着嘴唇脸上的肌肉在颤动眼睛里有晶莹的泪光在闪烁过了一会儿他朝后退出几步静静地凝视着淡黄的塔身和塔顶那目光圣洁得近乎虔敬平心而论这座宝塔比起杭州的六和塔苏州的虎丘塔西安大雁塔要逊色得多那么是什么使这位年逾古稀的老人魂萦梦牵刘伯伯出生在海外一个很富有的华侨家庭抗战初期他毅然离开了温暖舒适的家飘洋过海不辞千辛万苦奔向延安那巍巍的宝塔山象火炬在他心灵上点燃了最初的火焰而这火焰从此便在他的生活中熠熠闪光了离开延安多年他总盼着有一天能回来看看看看这革命的摇篮他没有说话但我能感觉到他的心在呼唤几回回梦里回延安双手搂定宝塔山贺敬之的这首脍炙人口的回延安我在小学时能倒背如流可只有此时才真正读懂了次日天上下起了毛毛雨针尖般的雨丝无声无息如烟如雾迈着轻盈的脚步给大地一个湿润的吻六十多岁的老太太樊大姐要让我陪着她去寻过去住过的窑洞我们合撑着一把米黄色的尼龙伞追随她那绵长的思绪朝着幽深的记忆走去脚下发出一串沙沙的柔音她告诉我她在延安住了七年抗战胜利前才被党派到上海去做地下工作她还告诉我她就是在那孔土窑洞里结婚的头一个娃娃也降生在那里边走边聊不知不觉地走进了一条被称作沟的街道樊大姐站住了她四下打量着朝阳的山坡上鳞次栉比地盖起了一片新房对面坡上也正在打地基来来往往的小推车穿梭如织是这儿吗我问樊大姐点点头地方没错不过全变了那孔窑还不知道在不在我随着樊大姐拐上坡这里原是一片枣林秋天红红的枣子象挂了满树玛瑙我们抗大女生队的学员常在这里纺线线散步唱歌樊大姐说着嘴角露出一丝甜蜜的微笑脸上闪出一片幸福的光辉走着走着大姐好象发现了什么眼睛一亮兴奋地拉了我一把你看它还在这是一座地地道道的土窑从上到下没有一片砖瓦门窗不知道什么时候被拆走了显得愈加空寂洞子里黑乎乎的弥散着一股潮湿的土腥味莫非这就是樊大姐花烛夜的洞房我正想发问一转身话又咽了回去只见大姐从兜里掏出一块雪白的手帕铺平在地上用手从洞壁抠下一抔土珍珍惜惜地包好走出窑洞大姐看了看表咱们回去吧可她的脚却迟迟没有移动刚刚走出几步又转回去满怀激情地喊了一声啊别了土窑洞晚上延安歌剧院的演员为欢迎老延安的到来特地在解放新剧院组织了一场演出节目全是清一色陕北民歌和抗日时期的革命歌曲当那些扎着羊肚手巾的后生和系着青绒围腰的女子水灵灵地往台上一站嘿几位老延安的眼神都亮得放光歌子唱了一曲又一曲高亢幽远的信天游柔婉甜润的兰花花如泣如诉的黄水谣雄浑激越的抗大校歌几位老延安开始只是静静地听不一会儿便小声地跟着哼起来渐渐地声音越来越大唱得那么动情那么认真那么兴奋不仅老延安在唱其它观众也在唱一双双手掌合着节拍啪啪地拍响形成了宏大的共鸣分不清哪是台上哪是台下沸沸滔滔的歌声象滚滚的激流在宽阔的剧场里回旋在一颗颗火热的胸膛里碰撞人们随着它走向黄河走向太行走向闪亮的红缨和青纱帐的海洋人们随着它走向春天走向明媚的生活和玫瑰色的夕岚不知不觉我也跟着唱起来我觉得周身仿佛融化了变成了一颗小小的水珠融会在歌的浪涛里去追逐那高高的浪峰,1987,0
我小将李对红枪法不凡世界杯射击赛勇夺金牌第版科教文化体育专栏体育我小将李对红枪法不凡世界杯射击赛勇夺金牌新华社哈瓦那月日电中国小将李对红今天在这里夺得世界杯射击赛女子运动手枪比赛的冠军李对红年生于黑龙江省她今天在规定的发中命中环与苏联选手塔季阿娜贡恰罗娃并列榜首在决定名次的加射发中李对红和贡恰罗娃都命中环仍分不出高低在第二次加射发的关键时刻李对红沉着果断发子弹发发命中靶心而贡恰罗娃只打了环日开始的这次比赛是今年世界杯射击赛七站中的第一站全部比赛将于日结束,1987,0
记者采访记者韦伟第版要闻专栏人大政协会场内外记者采访记者出席人大的黑龙江代表团中有一位来自新闻界的人大代表哈尔滨市人民广播电台女记者王士贞几家中央新闻单位的记者们采访了这位同行中的人大代表从事新闻工作近年的王士贞表示在这次会上要尽心尽力地反映新闻界干部群众的呼声你们有哪些意见可以和我说说么到底是老记者她很快就转而向这些正在采访她的记者们进行采访了韦伟,1987,0
破除旧的传统婚姻的紧箍咒汤家庭第版读者来信专栏调查与思考破除旧的传统婚姻的紧箍咒最近我对我区农村青年结婚的情况作了一些调查发现旧的传统的婚姻观念仍不同程度地束缚着一些人其一讲究婚礼忽视婚姻登记一些人认为只要举行了婚礼亲友已承认登记不登记无关紧要少数人甚至讥笑领结婚证男女是互不放心有个乡去年有对男女结婚办理结婚登记的只有对占其二讲究聘礼忽视爱情基础目前相当一部分青年在订婚时要拿出数量可观的聘礼据两个乡统计一般男青年在婚前给女方先过小礼至件衣料后过大礼至件衣料篮子里还需放至元的红包另加手表自行车等此外男方还要请女方亲属上门吃酒认门楼订婚男女在年龄身体职业等方面差距越大聘礼就越高几乎是用金钱填补鸿沟有的女青年在订婚后觉得感情不合提出解除婚约父母就用退不起钱对方经济条件好等理由来恫吓规劝为了抗婚有的青年服毒有的外逃其三讲究大操大办忽视移风易俗不少人不考虑自家的经济承受力而互相攀比有的男方去女方家迎亲要花很多钱到了女家女方要钱的名堂很多比如一要开门钱二要梳头钱三要洗澡钱途中遇到桥要过桥钱成亲拜堂时还要磕头钱真是名目繁多农民戴先云说真没法子今年外甥结婚我这个做舅舅的手头再紧充着胖子也要办送的喜帐上的喜字是用元和元的人民币贴的花去人民币元耗掉了全家卖双晚粮食现金的若是村干部家的孩子结婚那就更热闹总觉得恭贺的人越多越显得人缘好有威望大操大办的风气使得一些经济条件不宽裕的人家成了负债户上述种种说明旧的婚姻观念和习俗仍象个紧箍咒使许多农民深受其苦这已成为一个不容忽视的社会问题安徽和县环城区汤家庭,1987,0
快速处置案件事故为市民提供安全服务广州公安局报警台办事效率高第版政治法律社会专栏快速处置案件事故为市民提供安全服务广州公安局报警台办事效率高本报讯广州市公安局电话报警服务台开通使用一年多来在及时处置各种案件事故收集和反馈社会治安信息增强反应能力为市民提供各种安全服务等方面作用显著报警台是在实施开放搞活政策后根据广州市社会治安出现的新情况刑事犯罪活动出现的新特点而筹建的一年来报警台共收到市民群众的报警电话起其中刑事案件起治安案件和事故起交通事故和交通堵塞起拾遗及寻人寻物起其它起提高快速反应能力及时查处案件事故广州市公安局报警台受理的报警电话中约有半数属于刑事治安案件事故等对于这类报警市公安局各业务部门接到报警台的通知后都就近调动警力巡逻警车赶赴现场作先期处理做到处置案件快去年月日上午时分报警台接到市政施工队女值班员在珠江三桥北面工地被害的报警电话发案地段虽属市天河区公安分局管辖但靠近东山区报警台便立即通知东山区分局派员赶赴现场东山分局迅速组织查控工作半小时后发现了凶犯线索立即跟踪追击赶到凶犯家将其抓获迅速处理灾害事故确保群众安全报警台除受理刑事治安案件的报警外还接到不少治安交通事故及其它灾害事故的报警电话对于这类报警报警台都及时地通知有关单位处理消除不安全因素去年月日一头疯牛在海珠区滨江路上狂奔先后撞伤了名行人撞坏部摩托车后又窜入了市标准件五厂的生产车间给生产设备及工人安全造成极大威胁报警台接报后立即通知海珠区分局及附近派出所同时调派市局治安处交通处机动队及市武警支队机动队赶赴现场将这头疯牛击毙解除了后患为民排忧解难提供安全服务报警台在接办各种刑事治安案件交通事故等报警的同时把为市民提供安全服务包括寻人寻物要求安全保护等作为一项重要工作想方设法为群众排忧解难去年月日香港同胞袁鑫拨电话报警称他在当天中午从深圳乘出租车来到广州花园酒店门口刚下车司机便将他装有数千元港币的行李包拉走了要求帮助追回报警台立即同当地公安分局花园酒店联系并电告深圳公安局协查很快在深圳市查到了这辆出租汽车找回了行李和港币挽回了港胞的损失事后袁鑫先生来电表示感谢称赞报警台工作认真办事效率高,1987,0
